# PB-SEC-8 -- the dependency inventory. "No analytics/telemetry SDKs; dependencies minimal
# and justified."
#
# EVERY MODULE THE BUILD RESOLVES, not the three the build file declares. The set is derived
# from android/gradle/verification-metadata.xml (PB-SEC-14's artifact), which enumerates what
# ACTUALLY resolves with a checksum for each -- so a transitive pull is as visible here as a
# declared one. An inventory read off `implementation` lines would report a clean bill of
# health for an app that ships the Google Play Services client stack.
#
# Regenerate after any dependency change, from android/:
#     ./gradlew :app:dependencies --write-locks
#     ./gradlew --write-verification-metadata sha256 :app:dependencies
# then rebuild this table and REVIEW THE DIFF. A new row is a new thing in the app.
#
# THREE CLASSES OF ROW, and the difference matters to a reviewer:
#   ships in the APK        -- on releaseRuntimeClasspath; runs on the user's handset.
#   test classpath only     -- on no variant runtime classpath; never packaged.
#   build classpath only    -- resolved to configure the build; runs on the build host, with
#                              full privileges on the machine that signs the release, which is
#                              why it is checksum-verified all the same.
#
# NO ANALYTICS, TELEMETRY, ATTRIBUTION OR CRASH-REPORTING MODULE IS PRESENT in any of the
# three. That is asserted, not claimed: android/gate/s18_sec8_depinventory_test.go matches a
# denylist against this same resolved closure. The absence of a crash reporter is deliberate
# and is recorded again in android/app/build.gradle.kts, because a reader who does not find it
# stated will eventually add one to "fix" the gap.
#
# Columns: module <TAB> why <TAB> requirement
org.apache.httpcomponents:httpclient	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.httpcomponents:httpcomponents-client	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.httpcomponents:httpcomponents-core	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.httpcomponents:httpcomponents-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.httpcomponents:httpcore	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache.httpcomponents:httpmime	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.apache:apache	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.bitbucket.b_c:jose4j	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.bouncycastle:bcpkix-jdk18on	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.bouncycastle:bcprov-jdk18on	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.bouncycastle:bcutil-jdk18on	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.checkerframework:checker-qual	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.codehaus.groovy:groovy	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.codehaus.mojo:animal-sniffer-annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.codehaus.mojo:animal-sniffer-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.codehaus.mojo:mojo-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.conscrypt:conscrypt-openjdk-uber	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.eclipse.ee4j:project	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.glassfish.jaxb:jaxb-bom	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.glassfish.jaxb:jaxb-runtime	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.glassfish.jaxb:txw2	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.hamcrest:hamcrest-core	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.hamcrest:hamcrest-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jdom:jdom2	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin.android:org.jetbrains.kotlin.android.gradle.plugin	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:abi-tools	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:abi-tools-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:fus-statistics-gradle-plugin	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-build-statistics	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-build-tools-api	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-build-tools-compat	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-build-tools-cri-impl	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-build-tools-impl	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-compiler-embeddable	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-compiler-runner	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-daemon-client	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-daemon-embeddable	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-gradle-plugin	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-gradle-plugin-annotations	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-gradle-plugin-api	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-gradle-plugin-idea	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-gradle-plugin-idea-proto	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-gradle-plugins-bom	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-klib-abi-reader	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-klib-commonizer-api	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-klib-commonizer-embeddable	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-metadata-jvm	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-native-utils	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-reflect	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-script-runtime	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-stdlib	The Kotlin standard library. Every source file in this module is Kotlin, and PB-TOOL-6's gate asserts the org.jetbrains.kotlin.android plugin is the mechanism that compiles them.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-stdlib-common	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, org.jetbrains.kotlin:kotlin-stdlib; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlin:kotlin-stdlib-jdk7	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, org.jetbrains.kotlin:kotlin-stdlib; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlin:kotlin-stdlib-jdk8	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, com.google.firebase:firebase-messaging, org.jetbrains.kotlin:kotlin-stdlib; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlin:kotlin-tooling-core	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlin:kotlin-util-io	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-util-klib	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlin:kotlin-util-klib-metadata	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jetbrains.kotlinx:atomicfu	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlinx:atomicfu-jvm	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.jetbrains.kotlinx:kotlinx-coroutines-android	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlinx:kotlinx-coroutines-bom	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, com.google.firebase:firebase-messaging; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlinx:kotlinx-coroutines-core	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, com.google.firebase:firebase-messaging; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlinx:kotlinx-coroutines-core-jvm	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat; no source in this module names it directly.	PB-SEC-8
org.jetbrains.kotlinx:kotlinx-coroutines-play-services	Ships in the APK. Pulled in transitively by androidx.appcompat:appcompat, com.google.firebase:firebase-messaging; no source in this module names it directly.	PB-SEC-8
org.jetbrains:annotations	Ships in the APK. Pulled in transitively by org.jetbrains.kotlin:kotlin-stdlib; no source in this module names it directly.	PB-SEC-8
org.jspecify:jspecify	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.junit:junit-bom	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.jvnet.staxex:stax-ex	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.ow2.asm:asm	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.ow2.asm:asm-analysis	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.ow2.asm:asm-commons	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.ow2.asm:asm-tree	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.ow2.asm:asm-util	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.ow2:ow2	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.robolectric:annotations	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:junit	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:nativeruntime	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:nativeruntime-dist-compat	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:pluginapi	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:plugins-maven-dependency-resolver	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:resources	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:robolectric	Runs the Android framework on the JVM so manifest, resource, window and Keystore POLICY can be asserted with no emulator. PB-E2E-5 stays deferred, so nothing Robolectric answers may be read as a claim about real hardware.	PB-TOOL-6,PB-E2E-5
org.robolectric:sandbox	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:shadowapi	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:shadows-framework	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:utils	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.robolectric:utils-reflector	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
org.slf4j:slf4j-api	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.slf4j:slf4j-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.sonatype.oss:oss-parent	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.tensorflow:tensorflow-lite-metadata	Gradle build classpath only: resolved to CONFIGURE the build (the Android Gradle Plugin, the Kotlin plugin, lint and their closure). It runs on the build host and is never packaged into the APK, but it is checksum-verified because it executes with full privileges on the machine that signs the release.	PB-SEC-14,PB-TOOL-1
org.yaml:snakeyaml	Test classpath only (the junit, Robolectric and androidx.test closure). It is on no runtime classpath of any variant, so it is never packaged into the APK.	PB-TOOL-6
